,Device,second,X_absdif,Y_absdif,Z_absdif,Device,second,X_avg,Y_avg,Z_avg
169,229,1970-01-01 00:22:16,6540.0791087987645,5471.535267948994,9573.289384999312,229,1970-01-01 00:22:16,-0.32474614027865567,8.427436479734224,3.833820730525763
170,232,1970-01-01 00:22:16,11786.017803173938,9303.32791398659,15368.000808795998,232,1970-01-01 00:22:16,2.17428705336287,8.226525526207705,0.6544568393649095
171,233,1970-01-01 00:22:16,19702.702922451143,21185.38774813383,24016.95679183591,233,1970-01-01 00:22:16,1.3216637544087249,5.22176628071636,5.642565306504929
172,233,1970-01-01 00:22:17,3199.6311164750236,3237.9610059000242,4839.999166723941,233,1970-01-01 00:22:17,-1.5946085539611408,4.814418222972345,4.65728608578813
173,234,1970-01-01 00:22:16,17785.66251197839,17298.282370637895,19233.11827459835,234,1970-01-01 00:22:16,1.1052071367677057,6.097662775278089,4.6725818938497765
174,236,1970-01-01 00:22:16,24378.879899455038,26316.170025871546,25461.340033991597,236,1970-01-01 00:22:16,3.7758040645360063,-6.013220382361178,0.27285043206922016
175,236,1970-01-01 00:22:17,2968.418593693031,2650.220022146016,3750.6351928439544,236,1970-01-01 00:22:17,1.446692185266498,-0.6503681662481279,9.674269064044626
176,237,1970-01-01 00:22:16,20207.801187878606,18522.555726118913,22344.250211537612,237,1970-01-01 00:22:16,0.35850524535802936,-1.4967747702884346,7.354638690678368
177,239,1970-01-01 00:22:16,7505.61156030895,6419.829561059883,5235.369449839868,239,1970-01-01 00:22:16,-0.5001847362961463,-3.3956779701952873,11.146465245963599
178,239,1970-01-01 00:22:17,780.8545248800626,1398.5197352000362,1215.7174819999725,239,1970-01-01 00:22:17,-0.2045630297598101,-4.350537973816926,11.359636482614047
179,240,1970-01-01 00:22:16,58180.7352712834,53409.43522290353,81035.20584985756,240,1970-01-01 00:22:16,0.26833312516162666,1.6016652702809855,8.520440505806986
180,261,1970-01-01 00:22:16,15033.268274722139,13909.430051838171,18958.991668886025,261,1970-01-01 00:22:16,3.1598541203938875,1.5868513394606971,2.0274031081257116
181,263,1970-01-01 00:22:16,1533.534761056802,1215.105003291803,1655.0854146399975,263,1970-01-01 00:22:16,-6.0921882541801775,1.2477845029031924,6.2455807859589845
182,268,1970-01-01 00:22:16,32280.02674079957,27714.9842320514,34518.39811984061,268,1970-01-01 00:22:16,0.5588206558876474,-1.6612840010012895,0.9400289940220202
183,269,1970-01-01 00:22:16,22677.45666888004,20059.925422385753,24748.852648569897,269,1970-01-01 00:22:16,0.8003207250742735,4.089654309941801,3.3044767063627987
184,269,1970-01-01 00:22:19,63078.554072409745,57934.72090256467,68291.60594265448,269,1970-01-01 00:22:19,2.2405184175073627,2.1544926715127426,6.147448647320712
185,269,1970-01-01 00:22:20,26520.492201339897,25575.975391340573,31089.84632944074,269,1970-01-01 00:22:20,3.592032017928803,2.0895084637022245,5.197999035342472
186,269,1970-01-01 00:22:21,13845.560381120233,13445.353450140292,14930.393559170385,269,1970-01-01 00:22:21,4.478994018847474,0.5446853901382078,4.981891516566703
187,269,1970-01-01 00:22:22,91012.79707303172,82142.08344008346,116376.93569131178,269,1970-01-01 00:22:22,4.126644146179302,2.8405671042556047,2.1787556173602773
188,269,1970-01-01 00:22:23,142997.23745753063,136307.10023293624,164564.13229108535,269,1970-01-01 00:22:23,2.914843010244536,1.2940894486084928,4.079758648379424
189,269,1970-01-01 00:22:24,194942.5610393022,157688.60918866118,202354.1000916847,269,1970-01-01 00:22:24,1.288383091829643,2.847912680504223,5.808245986266482
190,269,1970-01-01 00:22:25,74470.53119412488,62111.74128216479,80022.51133997901,269,1970-01-01 00:22:25,2.0444678112578765,2.385637850537327,4.758213947198221
191,269,1970-01-01 00:22:29,77101.61482858218,72061.63737001974,89902.53448792093,269,1970-01-01 00:22:29,3.0062163921029414,3.366163661983237,5.011056618087471
192,270,1970-01-01 00:22:16,2913.106348933211,2256.8777098360715,5315.081550073963,270,1970-01-01 00:22:16,-0.040455113094358335,4.823198748605237,7.113905673148598
193,271,1970-01-01 00:22:16,4118.218429295743,3424.4363187559516,4213.105476735063,271,1970-01-01 00:22:16,-1.4593779436790753,6.013590615838115,4.754212486105409
194,271,1970-01-01 00:22:17,6724.7077607012925,5393.88404991409,7439.764095525894,271,1970-01-01 00:22:17,0.41563435819468636,4.467025143136675,6.13133065043504
195,271,1970-01-01 00:22:18,2713.4157843429884,2449.5173170097723,3057.453028539988,271,1970-01-01 00:22:18,0.55699803735108,2.8172554413532853,7.613231876123072
196,273,1970-01-01 00:22:16,23918.66264059831,22924.45584999867,40254.92719280666,273,1970-01-01 00:22:16,-0.05590681489544528,4.4607396624188045,7.264360028900253
197,274,1970-01-01 00:22:16,108510.1246767992,103763.33189853319,121632.23594297188,274,1970-01-01 00:22:16,0.651651521368822,2.787647344035968,4.863205277410209
198,274,1970-01-01 00:22:17,76173.61487527864,70690.16462434201,86505.24705735022,274,1970-01-01 00:22:17,-0.5139426258647305,3.747764537978225,4.575324774951026
199,275,1970-01-01 00:22:16,44543.83616061873,45678.827367779406,39395.01428558031,275,1970-01-01 00:22:16,-0.7916462754917104,-2.3803414115931663,6.7750579224533105
200,277,1970-01-01 00:22:16,2865.228881875959,2031.8046215239774,2931.6894128559566,277,1970-01-01 00:22:16,2.7653791977198754,7.748106891798005,-1.4202660716528726
201,281,1970-01-01 00:22:16,5479.069626289862,6736.40963285969,5064.432032799948,281,1970-01-01 00:22:16,3.9038084324624527,-2.6299864350054105,8.285932007466688
202,282,1970-01-01 00:22:16,20065.671192648628,24079.61679606485,29859.02754181252,282,1970-01-01 00:22:16,-2.725381802581085,2.0288469434812235,2.797456224360318
203,283,1970-01-01 00:22:16,10.816733500000002,26.958474099999997,32.97976284000001,283,1970-01-01 00:22:16,-2.209765074074074,9.274548555555555,-0.39081314925925925
204,283,1970-01-01 00:22:29,9069.04262571398,8436.954986882029,14388.443921352024,283,1970-01-01 00:22:29,2.9632897220633105,2.4869891992980366,6.604922698590446
205,283,1970-01-01 00:22:30,7644.263182728857,6978.139914492062,10724.975130170067,283,1970-01-01 00:22:30,2.0988778095290477,5.730124947895031,0.6480622155805741
206,284,1970-01-01 00:22:16,6931.462934363889,6152.7535734185385,7410.80130687512,284,1970-01-01 00:22:16,3.6169371633994647,3.0331404864317744,-1.666142608652814
207,284,1970-01-01 00:22:42,12111.749186775485,11899.202136445132,14984.368506869676,284,1970-01-01 00:22:42,2.990165453190674,4.574388594236559,3.3884798750958183
208,285,1970-01-01 00:22:16,14732.146102483102,3336.0044350999246,13061.076945364573,285,1970-01-01 00:22:16,-0.4088042091471239,0.15259675634863817,-8.873384454558986
209,289,1970-01-01 00:22:16,10214.523334315936,8860.226835427982,12075.368501552097,289,1970-01-01 00:22:16,2.920285444777637,0.8964013888856681,7.386949827756865
210,290,1970-01-01 00:22:16,9218.672549090079,7232.626600732075,10127.689702301943,290,1970-01-01 00:22:16,0.8711422758945739,5.830089195505141,5.97582211793222
211,291,1970-01-01 00:22:16,7201.110171061927,8247.251279230291,9028.3826521291,291,1970-01-01 00:22:16,-0.5970884373276713,1.0400561954798875,0.9842879532179859
212,294,1970-01-01 00:22:16,9813.485102311812,6750.1646014642065,9982.0690638584,294,1970-01-01 00:22:16,-3.2729160328583515,0.8108691550593902,8.732819017535103
213,296,1970-01-01 00:22:16,12586.664368140273,12085.984651961715,14722.255342013474,296,1970-01-01 00:22:16,1.9984278471685557,4.811651865093921,6.908201344076809
214,297,1970-01-01 00:22:16,20777.74810351896,22305.37573464917,29417.115376257978,297,1970-01-01 00:22:16,0.25369421407226106,3.4821861565018795,4.882824257748267
215,298,1970-01-01 00:22:16,9964.569268579102,9577.531035618998,11879.979086958521,298,1970-01-01 00:22:16,0.9018410498510022,6.2140248281414365,6.264167788853862
216,299,1970-01-01 00:22:16,10830.343747500052,13198.38140140195,14739.184390123934,299,1970-01-01 00:22:16,-0.2165558782809858,-2.3291342355719404,-2.0638809407128917
217,302,1970-01-01 00:22:16,5662.1873511899785,6494.630484352021,9017.90365000001,302,1970-01-01 00:22:16,-0.2835585156290887,-1.7187704500566054,-7.267664723299035
218,306,1970-01-01 00:22:16,2167.57528076004,1760.8539525999597,2750.979184660058,306,1970-01-01 00:22:16,3.9091358306269823,7.6811163036151076,2.402776488933418
219,309,1970-01-01 00:22:16,19611.49953090597,18929.651260395534,22494.385596730233,309,1970-01-01 00:22:16,0.817898132705676,4.107342055811541,1.9181358982359882
220,312,1970-01-01 00:22:16,1780.1964285499864,1330.361480920022,1954.379405679975,312,1970-01-01 00:22:16,0.15403595201922568,3.2169530163269253,0.2876137055324203
221,313,1970-01-01 00:22:16,23111.16090463216,22077.149251963765,24125.767010493513,313,1970-01-01 00:22:16,-0.018202079607918004,-3.8122140184622486,10.47609750668045
222,314,1970-01-01 00:22:16,6000.132499436078,6166.624897716078,10319.952509585997,314,1970-01-01 00:22:16,6.787332944493932,1.675094050939067,1.8309612053330893
223,323,1970-01-01 00:22:16,22034.899801324842,28646.31327153872,24477.304211696162,323,1970-01-01 00:22:16,0.30749804549871523,4.537288837845048,6.4484004495867895
224,325,1970-01-01 00:22:16,20244.135857870162,22859.7298801604,26554.39271327814,325,1970-01-01 00:22:16,0.8661222918889816,0.5456434440566422,1.6462377836682023
225,333,1970-01-01 00:22:16,14095.066192924063,14682.51121386019,17921.360741424298,333,1970-01-01 00:22:16,5.867307177982307,-1.761777000932719,2.541685233104531
226,335,1970-01-01 00:22:16,1290.885594163999,1085.6614396900047,1491.601718528003,335,1970-01-01 00:22:16,2.3921440331188877,5.692266601341045,6.119731909363006
227,338,1970-01-01 00:22:16,2692.7445629999343,2341.6981970000234,3348.9120505998353,338,1970-01-01 00:22:16,1.2924790582213694,6.4552976360844685,2.697285369545716
228,341,1970-01-01 00:22:16,6040.773502383948,6095.955547163994,6488.894071460096,341,1970-01-01 00:22:16,1.8295055004878584,2.579930477528937,8.300454029607799
229,343,1970-01-01 00:22:16,714.7414115490029,737.9876914019997,1384.5173350000014,343,1970-01-01 00:22:16,0.7148544572578382,6.096615371415142,8.116306766857715
230,344,1970-01-01 00:22:16,17656.888107699786,16932.168684499804,19814.316595999975,344,1970-01-01 00:22:16,2.2666426027600393,2.705485272295675,6.056689902062497
231,345,1970-01-01 00:22:16,10102.128264338025,12164.992464596105,15484.374571829438,345,1970-01-01 00:22:16,-3.5318720374242867,0.7663306688477217,5.953609753732803
232,350,1970-01-01 00:22:16,36412.2568340173,32886.639353831844,40245.22517075406,350,1970-01-01 00:22:16,1.405261320408253,5.972204972305604,4.425881862700033
233,360,1970-01-01 00:22:16,5404.247302472071,4234.6464381479855,6855.425530968037,360,1970-01-01 00:22:16,-0.07881268741896016,7.199555233638932,5.903609919146651
234,361,1970-01-01 00:22:16,3348.835686783774,3467.347205265972,2419.756182371992,361,1970-01-01 00:22:16,1.1892707188821832,3.5734024803484807,7.678437553900835
235,366,1970-01-01 00:22:16,26269.813025116793,24903.969006061365,28875.662195797897,366,1970-01-01 00:22:16,1.6662861898383816,3.2856920721083953,5.284085184455999
236,369,1970-01-01 00:22:16,6145.541686225028,5244.800958919957,8552.22997666002,369,1970-01-01 00:22:16,1.4564881592614747,5.821191429861998,3.608769408230151
237,369,1970-01-01 00:22:18,6407.023056525016,6140.546109080002,7274.898353479988,369,1970-01-01 00:22:18,0.06127634023161723,5.612508516789647,6.7637459020150335
238,370,1970-01-01 00:22:16,3303.241453379991,3161.6638905199984,4269.86901887998,370,1970-01-01 00:22:16,2.4232519914244044,6.12069289937521,3.0946300717735293
239,371,1970-01-01 00:22:16,3048.9882517748892,2484.4550619850947,2675.851158525993,371,1970-01-01 00:22:16,1.2010681739305684,1.5966979340967835,7.152129121203156
240,376,1970-01-01 00:22:16,54659.63171826185,65741.48827266319,77754.11470497523,376,1970-01-01 00:22:16,-0.49369503829708977,2.213939439916075,4.274197962006397
241,378,1970-01-01 00:22:16,2736.420392602045,2241.768182243974,2659.11190464203,378,1970-01-01 00:22:16,1.331293245588037,7.807018040715411,1.572318773945975
242,381,1970-01-01 00:22:16,12041.2090618599,10462.142963583841,17245.261920699675,381,1970-01-01 00:22:16,-2.6226035376182293,3.4207506119250857,6.709183800740208
243,390,1970-01-01 00:22:16,1004.2143792959965,911.2427550899977,824.620518073998,390,1970-01-01 00:22:16,1.3405365921111747,3.930339751623663,5.50685749443103
244,390,1970-01-01 00:22:17,2673.690777476013,2514.5147781899886,3407.1322546600063,390,1970-01-01 00:22:17,2.4697440157166684,3.2150010323902496,7.084483554043272
245,394,1970-01-01 00:22:16,225800.03440291405,216117.516636264,304384.92023396783,394,1970-01-01 00:22:16,0.05707942156066585,3.4791058768681684,4.800867205676757
246,398,1970-01-01 00:22:16,4608.692086034022,3997.702808504011,5971.092280040007,398,1970-01-01 00:22:16,-0.6526220776924352,5.147027273448432,6.969424390720156
247,399,1970-01-01 00:22:16,83317.89404476986,103777.96970268857,99749.79490019272,399,1970-01-01 00:22:16,0.6257798771828589,5.957472774889009,4.251439075208684
248,399,1970-01-01 00:22:17,7977.633262666333,7333.391882912007,8407.986192977869,399,1970-01-01 00:22:17,-0.34854545299154754,5.56561679702484,5.4880689262064335
249,401,1970-01-01 00:22:16,2106.01848981999,2507.830699368006,3033.936140200003,401,1970-01-01 00:22:16,-0.7250456482324313,4.769817745524782,8.514074233203736
250,404,1970-01-01 00:22:16,1534.3938314500392,1587.721188320042,1689.6868458000154,404,1970-01-01 00:22:16,-0.45380892461875205,2.547069195920824,8.82799695947287
251,411,1970-01-01 00:22:16,11532.017273321913,13267.995435683693,13711.095247539983,411,1970-01-01 00:22:16,2.313480627737624,2.775360452796428,6.640030339006715
252,412,1970-01-01 00:22:16,1822.7797362780036,1898.2716332839914,2352.973699000006,412,1970-01-01 00:22:16,4.493603399292107,0.06671368006167668,9.12251843762501
253,413,1970-01-01 00:22:16,3401.109901724029,2784.1106162420133,4977.252208409071,413,1970-01-01 00:22:16,4.251713174640204,6.171883470460317,0.3219059669573718
254,415,1970-01-01 00:22:16,1107.5240696319636,1196.4368838979753,1433.484435227,415,1970-01-01 00:22:16,8.138633669569467,-0.9508994693816393,5.896317584862128
255,417,1970-01-01 00:22:16,8997.833278836075,8820.932277562042,10944.712135027903,417,1970-01-01 00:22:16,1.0000142994285248,4.516831104124372,5.675302867155673
256,417,1970-01-01 00:22:17,8831.351755648111,8285.393758816146,11039.101281489897,417,1970-01-01 00:22:17,1.093243489109389,3.5890641353790724,6.500845740906237
257,421,1970-01-01 00:22:16,9314.520563998418,9419.638028298466,12799.717682138848,421,1970-01-01 00:22:16,5.187175958606873,-2.0744147316880053,6.616514940410978
258,422,1970-01-01 00:22:16,13370.89459600038,12940.633188400156,14343.119849000885,422,1970-01-01 00:22:16,0.3888441462992462,-3.6642556054142434,13.43558264758034
259,423,1970-01-01 00:22:16,1251.2672975000146,1166.6848850400152,1144.3131904000118,423,1970-01-01 00:22:16,3.373404686629602,-5.583224971262147,10.432147182285926
260,425,1970-01-01 00:22:16,2519.8260114700074,2169.033628399989,3723.652767171979,425,1970-01-01 00:22:16,-0.7026791857855766,4.8941906943858555,8.228551794030832
261,433,1970-01-01 00:22:16,3500.2079314504026,3834.747187170213,4071.291227200201,433,1970-01-01 00:22:16,0.15601126777481678,0.6130041905053212,9.522952929547126
262,438,1970-01-01 00:22:16,43433.34677388437,36438.839833423874,46839.79888914123,438,1970-01-01 00:22:16,2.2331967221596956,1.7432853335231195,4.047431926154345
263,438,1970-01-01 00:22:20,6678.970502948167,7095.034787092009,7870.047573653981,438,1970-01-01 00:22:20,0.8372873749034062,1.1550326499699664,5.62310625746449
264,447,1970-01-01 00:22:16,1806.0283665387979,1120.36428916941,1904.9240499368157,447,1970-01-01 00:22:16,-0.23896320694410306,7.998394040600516,-0.06427354854833105
265,448,1970-01-01 00:22:16,24802.05201617073,25914.49732814611,29814.927733132103,448,1970-01-01 00:22:16,3.5807526216282537,1.8812853525598494,2.532406810240138
266,455,1970-01-01 00:22:16,2574.3806252840827,1659.8564625659797,3918.062817899956,455,1970-01-01 00:22:16,-0.902285062883208,0.29498458870144934,13.237853432948047
267,461,1970-01-01 00:22:16,59850.67312158286,49799.253243194,69361.6418559908,461,1970-01-01 00:22:16,-0.1522943338328625,2.69704957004205,7.198846633483599
268,463,1970-01-01 00:22:16,3543.2812814159615,3291.270446603964,4331.257490427947,463,1970-01-01 00:22:16,2.7966262784794718,2.7238141767864446,4.5116551260319575
269,466,1970-01-01 00:22:16,4785.114068059893,4566.425839699856,5779.753499179688,466,1970-01-01 00:22:16,2.5934294777721503,6.878418484659814,-3.3761515214850237
270,471,1970-01-01 00:22:16,4826.212625699992,4267.42508580588,6096.327012009887,471,1970-01-01 00:22:16,-1.4803868645687102,5.277135538822773,7.154235765018826
271,473,1970-01-01 00:22:16,1493.215710900015,1083.941276220031,1409.2462335000073,473,1970-01-01 00:22:16,-1.4221477372317681,-1.0749216635519643,8.191999850050541
272,473,1970-01-01 00:22:22,2320.038883110049,1409.7059604600838,2856.1868989000095,473,1970-01-01 00:22:22,-2.5047806065478047,-0.17157365493234064,10.236181100061371
273,473,1970-01-01 00:22:25,132.54300736999988,108.33283051999993,120.744384,473,1970-01-01 00:22:25,0.4178970045454553,-8.424312671657766,17.43286150534756
274,473,1970-01-01 00:22:28,2586.465629240036,1571.7456741900255,3085.225744599987,473,1970-01-01 00:22:28,-1.5290648390124084,7.730376363622956,-1.724468747449553
275,477,1970-01-01 00:22:16,13880.930206415926,13752.12217699192,14467.107420981913,477,1970-01-01 00:22:16,1.0464078235784096,3.4839824473840646,3.666726913962376
276,478,1970-01-01 00:22:16,2324.5016702000676,2200.69275628002,2380.83251924004,478,1970-01-01 00:22:16,0.007340927197481112,6.378265326920915,6.382401052384301
277,479,1970-01-01 00:22:16,5658.969528158973,3621.428104392021,7306.413225893966,479,1970-01-01 00:22:16,1.6220207447128177,8.168746327249337,1.2517177108970727
278,479,1970-01-01 00:22:17,2544.411275099005,1973.0362594200062,3289.4922556040106,479,1970-01-01 00:22:17,-0.36642550851492023,6.7781616802612215,4.365202764776658
279,482,1970-01-01 00:22:16,13169.853092699786,12495.437519579733,15814.075918819704,482,1970-01-01 00:22:16,-1.9012594106045868,2.7442931258745955,4.86878752024604
280,485,1970-01-01 00:22:16,16662.15015148393,17518.929516522716,22464.161685338673,485,1970-01-01 00:22:16,-1.7312756113515506,1.002616967376336,5.699497997264883
281,486,1970-01-01 00:22:16,10732.629307740039,9582.427368520055,11398.791926820124,486,1970-01-01 00:22:16,1.906791163098944,3.213089221330068,5.723464492764163
282,487,1970-01-01 00:22:16,5696.955654272126,5254.580349659976,7455.330800830075,487,1970-01-01 00:22:16,0.3097243427251632,6.305964265619906,4.085651023138907
283,491,1970-01-01 00:22:16,4006.6353363979015,3833.120951679619,5173.990198370551,491,1970-01-01 00:22:16,2.6768009866485247,3.2369741326447006,3.3055716301616074
284,492,1970-01-01 00:22:16,3132.306270671994,2638.757579965998,3875.42679507197,492,1970-01-01 00:22:16,-0.9195294053796401,7.391501336617924,3.0297864985334093
285,494,1970-01-01 00:22:16,1274.0059402000254,1513.2699640000367,1574.5223657000429,494,1970-01-01 00:22:16,7.021414386261498,-6.737121971349564,-0.02996309820503764
286,501,1970-01-01 00:22:16,20568.21973737466,21098.746993486075,27239.72692765047,501,1970-01-01 00:22:16,5.478132530686859,1.301185059557289,-0.7930327868090942
287,503,1970-01-01 00:22:16,2805.69793883199,2442.353780439951,3733.115954933973,503,1970-01-01 00:22:16,0.3686106758003548,9.497553790965418,3.363430136389187
288,503,1970-01-01 00:22:18,20496.958146387835,17796.480638086876,17512.629516720575,503,1970-01-01 00:22:18,-6.167235792555749,3.768378688524523,1.288428027053404
289,505,1970-01-01 00:22:16,5565.115178236403,5514.897996895482,7509.252560538555,505,1970-01-01 00:22:16,4.8851624636178945,-0.26127161938351967,7.659878832393795
290,507,1970-01-01 00:22:16,11941.930078369895,11847.433170390183,12836.2280426602,507,1970-01-01 00:22:16,0.060467728388119424,4.700397999459955,7.0890002973551285
291,507,1970-01-01 00:22:17,7358.273002709859,6841.362181860101,7512.349474040139,507,1970-01-01 00:22:17,0.23911271367080855,4.034856334735383,7.133078325520516
292,509,1970-01-01 00:22:16,13566.806700704075,18649.997916939144,32641.71836901615,509,1970-01-01 00:22:16,-1.8376961161785537,5.432371949353462,5.491568650766017
293,514,1970-01-01 00:22:16,72415.35982108112,54379.89532050758,66843.66285620221,514,1970-01-01 00:22:16,-0.04841778571555481,4.0425160090565955,6.415786955417472
294,515,1970-01-01 00:22:16,26392.072212229996,23771.549298500166,32743.62583210112,515,1970-01-01 00:22:16,-0.30051001549567957,4.023399287846746,7.920308692936213
295,518,1970-01-01 00:22:16,23235.837050805385,16054.686969177923,29270.523793296277,518,1970-01-01 00:22:16,1.4692300326371948,4.881376765425597,5.861240060817746
296,520,1970-01-01 00:22:16,3988.4065261300057,4152.98693847201,5802.212907202005,520,1970-01-01 00:22:16,1.0868231479925188,2.9315271336738413,7.91792954602861
297,523,1970-01-01 00:22:16,58386.99440388156,45493.65443928628,68950.05753744829,523,1970-01-01 00:22:16,0.520981525821027,5.917332672937006,5.310603311293583
298,524,1970-01-01 00:22:16,5529.90992969001,4103.094195559989,7056.472810149985,524,1970-01-01 00:22:16,-0.4416921043401424,3.3330389542913426,7.248663713691229
299,528,1970-01-01 00:22:16,9822.692394764106,9812.7117769639,12246.5907122003,528,1970-01-01 00:22:16,0.11170609128873289,7.105886773468373,5.1410004006028
300,528,1970-01-01 00:22:20,1453.6443535779556,1077.0838166019878,1982.7820766599712,528,1970-01-01 00:22:20,0.92991751179197,9.664736072374476,1.819291020882874
301,531,1970-01-01 00:22:16,173160.00575767946,153383.2485143891,182596.5225792089,531,1970-01-01 00:22:16,-0.16867838879768465,3.1382295087098724,6.026675865963159
302,531,1970-01-01 00:22:17,93557.9514306919,85361.7947556881,100284.77705797688,531,1970-01-01 00:22:17,0.5928719992615923,3.7104744023684026,5.661630807921651
303,533,1970-01-01 00:22:16,2765.935015650005,2978.9232323100155,2875.800084080015,533,1970-01-01 00:22:16,-2.2522908164407487,-7.254804249622628,16.32982375016641
304,533,1970-01-01 00:22:17,888.402030450008,943.545297150008,966.2518677000149,533,1970-01-01 00:22:17,1.127498356823239,-4.03492997609472,10.587045130488834
305,534,1970-01-01 00:22:16,6977.584784819013,6737.475134219033,7902.774077179641,534,1970-01-01 00:22:16,-0.12392971550427116,0.850554408179706,-6.195342010456897
306,536,1970-01-01 00:22:16,12687.80847018044,12263.369709820292,14219.006037000325,536,1970-01-01 00:22:16,-0.053133659204990066,5.746158015194648,5.535660578144146
307,537,1970-01-01 00:22:16,1121.3610314819953,560.2931924520077,1740.2231032459988,537,1970-01-01 00:22:16,2.1014524231807066,8.711762861372003,0.5319986926886029
308,539,1970-01-01 00:22:16,9134.430626996105,8556.277355560072,9524.671918421953,539,1970-01-01 00:22:16,-0.7840153963779245,2.810857137161448,7.764105154647162
309,547,1970-01-01 00:22:16,1934.947455479996,1592.300375649992,2623.796536819989,547,1970-01-01 00:22:16,-1.1036673943540873,6.341056768555393,6.300829134662998
310,550,1970-01-01 00:22:16,16624.071678204265,18283.5703842262,21920.78936227061,550,1970-01-01 00:22:16,-1.1790196523336083,0.8555528332338083,6.847579211454821
311,550,1970-01-01 00:22:17,994.4695707640011,1112.6578179594032,1321.517336099996,550,1970-01-01 00:22:17,-5.764682126752319,-0.012387474180929978,7.446938560952095
312,552,1970-01-01 00:22:16,2349.765308600063,2098.010137219975,2233.7709436600494,552,1970-01-01 00:22:16,-0.6250624324171424,5.289434107623474,5.5125568398018965
313,552,1970-01-01 00:22:17,931.938357640011,870.3403152600175,935.0028423600046,552,1970-01-01 00:22:17,6.2005584843829595,2.697771722365851,3.8752507192718872
314,552,1970-01-01 00:22:19,5.8226985099999995,7.6614467999999984,4.750096499999999,552,1970-01-01 00:22:19,-0.33929258285714287,6.161991028571428,6.960970428571428
315,552,1970-01-01 00:22:22,8163.643608669401,6828.28083607922,7639.287917559278,552,1970-01-01 00:22:22,0.25252959188332724,6.897754718602995,3.874117186974481
316,553,1970-01-01 00:22:16,3582.6376111039767,3818.0338654740167,4587.348475207992,553,1970-01-01 00:22:16,-1.1909207481148476,4.1102342200359825,6.736611227722834
317,554,1970-01-01 00:22:16,14502.27962893216,14528.080908298169,14339.587290909996,554,1970-01-01 00:22:16,0.4212030970257507,5.270153585415831,5.202150979159243
318,554,1970-01-01 00:22:17,45160.43602588914,46673.82776231708,53390.32322858112,554,1970-01-01 00:22:17,1.7757442260106295,2.9838451519439224,3.6279342288151533
319,556,1970-01-01 00:22:16,7327.083760111926,6481.858038143963,9917.070848919791,556,1970-01-01 00:22:16,-1.4887044137065208,5.4932896864157845,7.850184033418459
320,557,1970-01-01 00:22:16,5982.650124279744,5536.99803767982,6268.70921471965,557,1970-01-01 00:22:16,-0.11275975310316091,-2.580555071126979,10.086681445791438
321,562,1970-01-01 00:22:16,25336.42100571387,24675.112127043838,25885.661498145775,562,1970-01-01 00:22:16,0.2536778974817321,4.140712005948171,4.840105427136629
322,562,1970-01-01 00:22:17,9503.352524218131,7081.743129985993,9899.61601856197,562,1970-01-01 00:22:17,-0.5359557620711497,6.743177525589516,1.4991250141653598
323,568,1970-01-01 00:22:16,2580.361253927998,2323.3589020779973,3077.8853206099893,568,1970-01-01 00:22:16,-0.2202518406776259,3.8355934350397116,5.822780048102887
324,568,1970-01-01 00:22:17,2255.6113159060064,1925.1271899659964,2662.342144939993,568,1970-01-01 00:22:17,1.311156083518304,4.113278121731897,6.980510294175232
325,568,1970-01-01 00:22:20,1747.15010005599,1595.2696171899943,1881.8280917799934,568,1970-01-01 00:22:20,-0.6074649103863586,5.299624350230883,7.882010466279536
326,571,1970-01-01 00:22:16,4859.241999999997,783.1990000000017,949.9120000000026,571,1970-01-01 00:22:16,0.1734447717231216,4.086901325478641,9.057027982326966
327,571,1970-01-01 00:22:28,5967.050377199849,4611.659642299994,8274.17761069977,571,1970-01-01 00:22:28,-1.287094777562849,5.800699582612206,7.8521118802808845
328,573,1970-01-01 00:22:16,8092.9869999986295,4458.736999999224,10763.335999998708,573,1970-01-01 00:22:16,-0.3304619350680742,9.63306111871919,-0.14808732780149306
329,574,1970-01-01 00:22:16,30971.195614930253,31345.376519270572,36672.334792990725,574,1970-01-01 00:22:16,0.6805785184841535,4.069682502564482,5.673536605095002
330,575,1970-01-01 00:22:16,2260.848237620059,2273.4540043600455,2521.772790820038,575,1970-01-01 00:22:16,1.6844617962126194,1.4780349993869255,7.065345200760108
331,577,1970-01-01 00:22:16,11769.730635444375,9918.77288388637,13899.673912245618,577,1970-01-01 00:22:16,-0.07855887944456008,-3.4149829055298593,9.744913303068364
332,579,1970-01-01 00:22:16,6823.768518762391,6319.163920478474,6717.213974900274,579,1970-01-01 00:22:16,-0.27967904881651257,5.4970883305951,4.332316782792221
333,580,1970-01-01 00:22:16,2268.4007679819906,2130.303229840002,2513.33717735399,580,1970-01-01 00:22:16,0.2556516942329892,5.955912620173166,5.425119428946154
334,581,1970-01-01 00:22:16,9539.57204191958,8384.034604399623,10059.975588299336,581,1970-01-01 00:22:16,-2.933254319421991,-3.947944417730592,12.51868690884018
335,583,1970-01-01 00:22:16,9896.403986766423,12702.255157036328,12633.570316230576,583,1970-01-01 00:22:16,-1.160262534500632,0.3583174006986024,5.121533668045512
336,589,1970-01-01 00:22:16,2803.0930442981767,2476.715461509985,2638.6402056279844,589,1970-01-01 00:22:16,0.19744342406282178,4.652383242096317,7.178559418196298
337,593,1970-01-01 00:22:16,4695.860791041982,3723.1638338840694,5794.246599310076,593,1970-01-01 00:22:16,-5.3973008938147995,1.9787991634731519,1.2043590581563077
